"record_id","source","source_type","search_query","brand_or_platform","title_or_context","comment_text","original_text","translated_text","published_date","source_url","likes_or_upvotes","product_category","language","relevance_score","collection_timestamp"
"8f01c682-9aad-4658-9aa1-3364c1887863","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","They still need to verify some products standard and their websites for negative feedbacks which doesn't get updated and then time lapses for returns if any. I faced for a product purchased and couldn't get to reach them on time to complain due to website issue and now getting response of time lapsed. Not sure if they don't want negative feedback and system drops it for updating. Pls look into this as a genuine concern for us and your brand.","","","2020-06-01T13:49:50+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","innerwear","en","0.77","2026-08-18T18:16:48.681067+00:00"
"07ff9bb0-cea5-4d6f-aaff-687ca451da60","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","In the search of make in India I preferred the tatacliq app, but after ordering two items from their portal they just disables your account or will not allow you to login into their app or portal so that return request can't be placed by you. Best is to go with the Amazon or flipkart as these types of problems won't raise there. At last in the search of Indain app I had totally losed my money by ordering items from tatacliq.","","","2020-07-18T15:22:49+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","3","accessories","en","0.71","2026-08-18T18:16:48.681067+00:00"
"dbd05321-1afd-4f4a-8558-9baed48e7556","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","App is good but delivery management is pathetic. They dont know how to do the packaging and delivery of products. First they will deliver you the wrong product. And when you try to return them, they will refuse and ask you to contact their customer support and raise a request. And customer service is worst. They will just ask to wait for another 3-4 days. And everytime you call you need to narrate the whole issue again. Its been 15 days but nothing is done. WORST SHOPPING EXPERIENCE","","","2022-05-10T15:07:21+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","general","en","0.98","2026-08-18T18:16:48.681067+00:00"
"7bb10b20-ae3e-44f5-beca-c24eb6ae1006","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Never order any kurta pants dupatta set from this site. I ordered 1 set first . Dupatta was missing . Then i returned and ordered 2 other sets. In one of the new set, pants was missing and in the other one both palasso and dupatta was missing. Really careless packaging . Did not expect that such a thing will happen with all the 3 sets that i ordered. Really worse . Update :Ordered another set after all the bad experiences. This time received green instead of Maroon. Received all the pieces tho.","","","2021-10-08T17:21:37+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","2","clothing","en","0.8","2026-08-18T18:16:48.681067+00:00"
"082b2135-3327-4fa1-8572-7c0f3bd8580e","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Worst app ever don't waste your time , the size chart has absent rows , it would be a hassle to find the correct size , as soon as you put item in the cart , it's prize shoots up without any reason and the items gets out of stock suddenly and it does not get resolved after many attempts and there is inadequate description about the material of the apparel and clothing. I seriously got mad from the experience of app's interface . I am uninstalling this app on the same day I have installed it.","","","2024-06-16T00:15:58+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","10","general","en","1.0","2026-08-18T18:16:48.681067+00:00"
"1730ba7e-023f-4dc0-bf13-4b8b0d399b7f","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","There are some drawbacks with their interface for example i received notification that i got Rs.150 in my Cliq Cash but when i tried to place order it showed 0 in Cliq Cash then I emailed them but no answer , one more drawback with the app is that in ""FILTERS"" you cannot select more than one option in each section for example if you are buying Air conditioner and in filter you want to add two brands at once you cannot , you will have to search separately with one brand or one price or one color","","","2020-06-21T18:30:44+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","6","accessories","en","0.81","2026-08-18T18:16:48.681067+00:00"
"741b722c-0123-4984-a3b9-f4242b2bd0a1","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I am requesting a call and repeatedly I am being kept on mute... I have to keep following up still no use.. really , I have kept soo many dresses in cart but I am pretty sure I'll never shop from TATA cliq again. Worst return service so far... I returned a product due to size issues it's been more than a month I have not received my refund. No trannsperancy. Worst service","","","2021-02-27T12:02:11+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","clothing","en","1.0","2026-08-18T18:16:48.681067+00:00"
"025d2f13-3e17-4059-8ae2-7dd0ab0a2115","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Don't want to give any star as it happens to be worst app. Even after 20 days they are unable to resolve my issue regarding exchange. I have not received the replacement and they are so irresponsible that they are neither delivering the item nor they are refunding my money. Very very unprofessional. Very frustrating experience.","","","2020-11-27T23:54:10+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","accessories","en","1.0","2026-08-18T18:16:48.681067+00:00"
"74e2c1ad-50ef-40cc-b57d-636e9b9509d2","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Ordered a printer from cliq, transit time was 10 days when ordered, now it's showing a total of 14 days like what the hell, no one takes that long just for a simple delivery, after getting sick of this, I tried canceling the order but the rule here is if seller processes the order, it can not be cancelled, nor any returns are accepted even if the reason of return is that ""I am getting a better price somewhere"" now I am stuck with them, can't cancel order, can't get a refund to buy at other place","","","2021-01-14T00:27:33+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","28","accessories","en","1.0","2026-08-18T18:16:48.681067+00:00"
"81ee943f-9bac-4f17-92bd-9fe11ec7ac63","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Almost got cheated. Was sent a used product which didn't work. No replacement was sent by Cliq nor did they take it back. Customer service asked me to go to the service center, get a note from them for proof that the product is faulty and only then would they process a return. Fortunately, the manufacturer provided resolution. Would recommend to stay as far away as possible from this app.","","","2019-12-30T22:22:21+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","accessories","en","0.77","2026-08-18T18:16:48.681620+00:00"
"144a1448-0b9d-43a3-a675-8f3fa0956249","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","This app is so stupid that first it doesn't even show the order has already been replaced. Secondly when my order has already been delivered but not showing on the app , I can't go for return as I received a broken/tampered product. Zero customer support and no help for the people who receive defective products.","","","2020-10-26T08:51:09+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","3","accessories","en","0.88","2026-08-18T18:16:48.681620+00:00"
"4f53887f-4ce3-48d9-9b37-9ae192129243","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Dont order from Tata cliq. There is no guarantee of any products and customer support is worst. I requested for return of an order which was picked but they didn't refund my money and kept the product as well. Now they want me to call delivery guys and ask them to give me the product again. Isn't it ridiculous??? I have been doing follow up with them since last 10 days but in vain. You may find products cheaper here but dont expect guarantee from them and customer service is very poor.!!","","","2021-06-27T00:12:24+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","general","en","1.0","2026-08-18T18:16:48.681620+00:00"
"79bedc07-b99c-4e75-b044-071cbdb65f5c","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Very bad... It hasnt give me details.. On my orders as it was delayed.... Very bad.. And it doesn't even have the option to cancel my order.. Even when it is not delivered and says can be returned.. Very bad.. Not at all happy and it doesn't even have an option for us to talk/chat with them..","","","2020-09-08T20:47:36+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","accessories","en","0.67","2026-08-18T18:16:48.681620+00:00"
"4a05fb69-fa6d-4c6c-9226-241fbda454c3","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Poor shopping experience, ordered a jbl soundbar.The item was in a packed state for over a week.No update from their side, had to call customer care 3 times for the status.They can't deliver due to some quality issue, refund process will take over a week ( for some reason the ticket still shows the item in packed state and the order canceled is not updated ).Tata should probably pack up shop, as a first time buyer this experience has left a sour taste.Not going to buy from them in the future","","","2021-08-02T23:49:12+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","16","general","en","0.98","2026-08-18T18:16:48.681620+00:00"
"3967a329-5b10-432d-abaf-4fc1ffad25e8","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","No one buys from them generally. One who does, faces all issues like inefficient search, filtering pricier items, shipping charges.... And once if you crossed the hurdles and bought something, they will bombard you daily with spams,no matter how many time you go to help section or click on unsubscribe. Whole company is full of red tape, with one separate team each for talking to you, confirming the returns, refunds, payments and so on... ****Positives: very humble and nice people in the team.","","","2020-12-16T19:02:11+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","41","accessories","en","0.77","2026-08-18T18:16:48.681620+00:00"
"bdc9dba4-c73c-43fb-b510-0cae868932ab","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Good but not perfect as like other shopping app.There is no coordination between app & westside stores,i made 5 product order only two product i got.They cancel my 3 product order due to out stock of product.I place order again when product comes in stock then again same thing happened again they cancel order,reason was same out of stock in stores.There is no one check why this happen again & again even after complain. Also There is no replacement or exchange option available for all products.","","","2020-01-25T09:40:14+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","general","en","0.96","2026-08-18T18:16:48.681620+00:00"
"7ee914f0-3829-4d71-9de6-6761daf66d71","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Fraud app.I ordered an apparel and returned it. The return was picked up after 47 days. After a week when I didn't received the refund, I called customer care and they had no idea whether the item was returned. Luckily, I kept the return acknowledgement slip with me. After a week higher management called and said that they will look into this matter. In 2 days, they acknowledged the return slip and said that within a week they will refund the amount.It has been 11 working days but no refund yet.","","","2020-05-31T15:36:05+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","1","accessories","en","0.97","2026-08-18T18:16:48.681620+00:00"
"b8d286a2-33fb-4481-b2a2-6c9c9acf021d","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","The stuff available on the App is good. However it is very frequent that when I want to make a puchase, it gives some error and the payment cannot be made inspite of trying multiple times. Also had a harassing time to get a return request processed for a product I had purchased earlier. It took almost 2-3 weeks for pick up of the stuff after multiple calls. Update Naznin thats precisely what I am unable to do i.e. login to my account since it is giving an error after I put the OTP..","","","2021-10-17T12:37:05+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","287","accessories","en","0.83","2026-08-18T18:16:48.681620+00:00"
"070d0446-74ec-4389-9a06-b08599375a2a","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I made a purchase in this app and really regret it. I raised tickets twice but to no vail. Items were missing in my order. They have no customer number where you can call. Very poor after sales service. Won't recommend anyone. Do not buy from them because if your product is fine then it's okay. But any issues faced by you will never be addressed.","","","2020-12-16T11:56:09+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","498","clothing","en","0.84","2026-08-18T18:16:48.681620+00:00"
"7d3089c5-23ca-478f-9215-41ed52113057","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I ordered boat earphones.... Mine money was credited from the upi but where it gone i don't know... They said wait for confirming your payment... And then...they said payment has not done.... And then they return mine money within 3 working days! And they did! But the main problem was now the price of that earphones raises up! And i can't purchase them now! 😅 So why don't you do.... Cash on delivery on every item... Whether it is on sale day or a normal day!","","","2021-04-04T18:45:19+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","1","accessories","en","1.0","2026-08-18T18:16:48.681620+00:00"
"772c3e68-358a-49ee-83dd-871f5ea9f271","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I don't know what to say, I bought my very first product (Airdopes) and they sent me a defective piece. The battery drains in like 15 minutes from 100 to 10. Also, the colour wasn't the same as shown in the picture. Horrible experience. The only good thing is timely delivery.","","","2021-10-08T08:51:01+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","1","accessories","en","0.69","2026-08-18T18:16:48.681620+00:00"
"893944d0-eb23-4fc5-867e-e812475753d8","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Don't have any customer care number on the app to contact. Not properly align with the order you place and you return. Refund process is very late. It can take more than 7-8 days to get the refund back. No one from the delivery come and collect the return orders on time and the app shows that its already scheduled and picked up","","","2020-09-24T18:14:56+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","3","accessories","en","0.93","2026-08-18T18:16:48.681620+00:00"
"1eb42293-cbf8-413d-8231-084f7ab63c6d","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Pathetic service. They are a fraud. Firstly they sent wrong order and since they do not have replacement policy I had to return and place another order (which again I got wrong order). In the refund they will give you 4-5rs less claiming it's for rearranging the delivery executive. I mean whatttt! It's them who goofed up in the first place. And when asked for that 5 rs they will give you their coins to use on the app. Imagine for every return order they earn 5 rs! Good scam!","","","2022-10-01T13:15:00+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","6","accessories","en","1.0","2026-08-18T18:16:48.681620+00:00"
"3df79312-a6de-4f67-8234-2826c3ad4f86","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Yes I love the items available.. But I didn't get my bank payment discount.. Actually it said icici netbanking discount can be available while paying.. But I didn't get.. Payment screen should be more friendly, like Bigbasket, it should allow me to know my final payment, before I am paying.. I believe your software for payment gateway is not friendly.. Now I want to cancel one of the item, since it shows wrong size. For canceling Its asking me to choose reason, but reasons is not working there.","","","2020-09-05T09:30:19+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","1","general","en","0.76","2026-08-18T18:16:48.681620+00:00"
"4d1bb016-3f4b-48cf-9878-966d2f5bbd76","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Such a third class app. I received a promotion balance of 200 rs. And ordered a shoes and cancel it. They say promotional cash will not be refundable. As you have cancelled the order before the delivery date. My another order which is not delivered by tata cliq in almost 23 days. Then they say you order has been cancelled and can not be delivered. In this case are you going to refund excess amount above order amount as you have not fulfilled your commitment.","","","2020-09-09T10:18:13+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","footwear","en","0.99","2026-08-18T18:16:48.681620+00:00"
"0df5c8b5-0252-46d2-af98-dfe9eb97d4e4","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Worst service on this app. If you are planning to buy electronics better go for other sites. They will keep you hanging and won't accept the return. You are left with nothing but a great loss as they won't support a return if you donot require the product anymore they only accept returns if the product is defective.","","","2021-04-05T17:37:29+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","general","en","0.96","2026-08-18T18:16:48.682225+00:00"
"356a9f2b-f0c7-4f2d-bdbf-762e89cfd41a","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I have been using the tata cliq app for 3+ years and the collection is good. However this app is not user friendly. In case you try to rate and product with 2 stars or 1 star, you wont be able to do it and at the same time if you put 4 or 5 stars it will add it immediately. This is not good and also the returns are not as good as amazon or myntra. If you get a defected item or if there is a glitch, they may take 2-3 weeks to get it resolved. Becomes very stressful at times. Please improve this.","","","2021-04-30T13:19:21+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","135","general","en","0.91","2026-08-18T18:16:48.682225+00:00"
"251e0997-d0a5-4844-8ea0-d6df5e49b520","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Was this Worst service experienced ever . Don't ever think of installing this app . Products might look good but you definitely gonna face return issue , refund issue , all kind of issue . Most of the time you will receive wrong size product and definitely gonna face problem while returning or exchanging . Also , inadequate or incorrect information being shown in the app . Never buying from TATA CLIQ again ! They have really nice clothes for decent price but their customer service is the worst !","","","2022-08-29T17:42:06+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","5","general","en","1.0","2026-08-18T18:16:48.682225+00:00"
"55a5a1ef-4fac-4ba6-b0b7-018e07b80ec1","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","It doesn't deserve 1 start also... Major problem is there is no exchange option.. twice a time I have received wrong product for different orders😓. 1 there was wrong colour product received and 2nd time received a different product of different brand hence only return option left with me 🙁 it proves carelessness. also in feedback of the product they don't approve your negative feedback. Overall worst experience.","","","2022-09-03T10:18:02+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","8","innerwear","en","0.88","2026-08-18T18:16:48.682225+00:00"
"2cdaadb1-6a9a-4b2f-968d-c292aec72883","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Horrible experience returning the product is very troublesome they don't upload the actual product as shown in the picture and than the pick up guy does not pick the product as it does not matches and support team is also of no use it's been more than 15 days but still they don't cooperate at all other online shopping application are also there product related issues occurs but I've never went through this type of trouble horrible experience ever I don't think I will be shopping any more over!!","","","2023-02-08T11:58:03+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","1","general","en","0.69","2026-08-18T18:16:48.682225+00:00"
"636d8d77-ffda-4dcb-82c7-aa2878f4d708","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Hello everyone ! I had a very disheartening experience with Tata Cliq team when I tried returning a product which was not working properly. I was totally dissatisfied with the product. Their terms and conditions are very difficult and you have to go through lot of steps. They say ""easy returns"" but it's not easy at all. Please make sure to think twice before purchasing a product from their app. It's out of my experience .","","","2020-10-14T19:28:02+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","5","general","en","0.73","2026-08-18T18:16:48.682225+00:00"
"073bc902-52ec-4762-b9a9-f72b500a10ca","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I ordered Bluetooth headphones from Cliq as the price was Rs 1800 less than Amazon and Flipkart where I usually go. They appear to have realized this post order and sent me a lower model, which I had to return. When I went to reorder, the price was increased to match other websites. [Edit] LOL that is an extremely lame response. Ecommerce 101: You don't change the price POST order. You honor the price you sold something at and do not send a lower priced model. I won't be ""cliqing"" again.","","","2023-06-14T07:33:36+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","13","accessories","en","0.99","2026-08-18T18:16:48.682225+00:00"
"a311c2e6-eaeb-4436-96a3-bdee194cbb80","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Worst app for online shopping ⚠️ I received damaged and used boots, which had fungus on it! I tried to return it but they did not pick up my order. They made 2 attempts and still it declined! I am so disappointed by the service and will never use this sh!tty app again! It just takes too much of your time for a simple return thing, not worth it! Better to buy an expensive item from myntra than on discount on this app (If you don't want to invest your time in calling customer care everyday)","","","2026-01-05T20:58:45+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","footwear","en","1.0","2026-08-18T18:16:48.682225+00:00"
"684a1bce-dc68-4413-b35c-ff2c4b20485f","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Very bad experience.. I ordered 1st time from Tata cliq and this is trust me worst experience... I m getting defective product mean 1 product is missing from that.. and than I request for return they consider and than suddenly decline my return request. Without any information... And without any process.. and the major issues is there is no helpline no. , 1 helpline is available on site , when u called them they sadi incorrect no..","","","2020-12-02T13:03:44+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","7","accessories","en","0.87","2026-08-18T18:16:48.682225+00:00"
"3f65beb0-c9d7-455e-8996-f6231d89d4aa","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","One of the worst shopping app... and I got fake earpods ... and its not user friendly like amazon and flip kart... if we have to return the received materials means we need to mail them ... if any uneducated means how can they manage all those.... after returning the product they refunded ammount but they took delivery charge... am not intrested to give this app 1 star also...","","","2021-04-23T14:51:35+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","5","general","en","0.98","2026-08-18T18:16:48.682225+00:00"
"e0789d22-fbc0-4dfe-8f4f-b48337777fce","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","The worst shopping experience ever. Had ordered shoes which obviously weren't delivered. After reporting the issue they asked me to wait for 2 day saying they will deliver shortly. They didn't ofcourse so I called them again. They asked me to wait for 3 more days. I never got my shoes. The only thing they did okay way refunding my money back which I had not asked for. I wanted the shoes DELIVERED not the refund. Wasted my time. If I could, I would have rated them with zero stars.","","","2022-02-03T14:24:12+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","6","footwear","en","0.95","2026-08-18T18:16:48.682225+00:00"
"87315f8e-3aac-4eb1-81cb-e60bcbe81787","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Their return policy is horrible. I requested for return. It was scheduled for next day but no one contacted me and the app shows that they couldn't collect it. After that I got automated call from them for 4 days asking me to confirm my return request. Even though I confirmed, there was no update from them. I am giving the lowest rate because there is no way to contact through call or chat. Only option is 'Cancel return request '.","","","2021-11-12T11:36:41+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","21","accessories","en","0.68","2026-08-18T18:16:48.682225+00:00"
"6ae73731-e63b-489b-b17a-613cd8c6909c","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Very bad experience. I order Nirlep steel bottles from the website. The delivered product was not as shown in the picture, so I file a return. But the guy who came to pick the order, reported that there is a mismatch in the product. So I have to file return again and the refund was cancelled. What kind of fraud is this.","","","2024-03-01T18:37:35+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","accessories","en","0.99","2026-08-18T18:16:48.682225+00:00"
"7e8dfb67-b205-411e-8e82-60456ddc556b","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","The updated review is because of the return request of a recent purchase. Whenever a product is not working or doesn't meet our requirements, we tend to go for a return of the product. However, their system doesn't allow that easily. They make you wait as if the product was given away for free. They call to confirm the return request that too during non-business hours (2AM today) and they blame it on you for not picking the call. This is a horrible return experience compared to Amazon/Flipkart.","","","2021-06-28T16:39:07+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","638","accessories","en","0.89","2026-08-18T18:16:48.682225+00:00"
"5b848630-45d8-4026-9a49-56d1fff48e43","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Worst experience ever! Very disappointing purchase !! Sent different product and much chasing & follow-ups required to return it & get ur money back even after their mistakes only. If u calls, everyone makes fake promises from customer care and technical support, actually no one cares. No e-id for customer care to lodging a complaint. Each process takes their own time due to this ur prepaid amount and time hampers. Rules are dominating not customer friendly. Think twice before purchase.","","","2020-11-23T17:53:04+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","general","en","0.73","2026-08-18T18:16:48.682225+00:00"
"4336dd1a-10d8-49a8-bf4e-a425fa0fa7b4","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Untrustworthy & Poor service I had ordered a laptop worth 26k on Jan 30 & the product was not shipped till Feb 4. They cancelled the order citing that the item was out of stock on 05 Feb. Why display an item out of stock for sale without contacting the seller. It took a week to 'realise' that the product is out of stock. I got refund on 07 Feb with no compensation for the abrupt cancellation of order. In the metro city where I live, amazon delivers lap top in less than 24 hrs. Nw rate both.","","","2020-02-08T13:36:17+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","clothing","en","1.0","2026-08-18T18:16:48.682225+00:00"
"ab41814b-9a90-413d-b600-e3d85f0863b4","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","It is the worst app for shopping. Firstly they don't have any customer support facility using only their voice bot for support. Secondly even on returning the product I didn't got my refund back. Third, they don't have any proper customer support number where you can directly talk to the customer support person.","","","2024-03-08T16:49:22+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","2","general","en","0.84","2026-08-18T18:16:48.682225+00:00"
"4bc8f05b-56e8-40e5-ac75-52270588eae4","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","There are 2 main issues with Tata Cliq 1. Order Tracking - It sometimes takes almost a day after the delivery for the app to show that the item has been delivered. If you want to return or exchange wait for a day. 2. Exchange - or the lack of it. The store does not allow size change for most of the products. So you have to return and repurchase at current price. This especially pinches when you bought something on sale. But have to pay the full price a few days later since the size didn't fit.","","","2021-02-05T23:01:43+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","71","accessories","en","1.0","2026-08-18T18:16:48.682225+00:00"
"60ebd111-ec82-47b8-bfcd-d116a38111ad","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","This is an amazing app.❤ Delivery is done within 3 days with no COD charge. Also, it tells the exact colour of the dress material which makes shopping even more convenient. It also has a good collection and to sum up I'd only say that you'll love it the way I did.✨","","","2019-05-23T13:42:56+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","clothing","en","0.71","2026-08-18T18:16:48.682225+00:00"
"9436cb7b-73c5-4ea1-9d78-e62787e6636a","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","When u want to return product, they will decline without coming to pick with reason quality check. And then you have to call them, follow up with them for return and they will not help a bit. I want to even attach mails and what's app follow up to show HOW HARASSING THIS IS. Unfortunately there is no option for attachment. We’re sorry to hear that you are not satisfied with your recent purchase of on Tata CLiQ. Per your request, registered under referenc","","","2023-11-17T17:50:13+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","accessories","en","0.77","2026-08-18T18:16:48.682836+00:00"
"f3488076-c8dd-4300-91c8-6d12be49c9c1","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","I have ordered a voltas 1.5 tonn AC on March 22nd. It was supposed to be received on April 2 nd as per the delivery policy. When i contacted the customer care regarding the delay they told that the product is experiencing some quality issue and they are planning to cancel my order. When asked about the refund they are unable to answer. If they are unable to provide the customer with best products it better to shut the business down. Worst service.","","","2019-04-03T14:08:07+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","accessories","en","1.0","2026-08-18T18:16:48.682836+00:00"
"06ced98a-b9e6-4631-8980-e84db5ce1e69","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Worst app. I ordered first time from here, and first the coupon i applied got removed when adding card. Then i placed another order from site. I ordered 11 uk size shoes and what i got was 10 uk size shoes. I made various complaints to them. Nothing was happening. I registered call to them. Nothing happened. They call you after 2-3 days. They don't regret for the mistake. They don't exchange for wrong product . The status of order doesn't get change whole time. Payment is late. Do not buy!","","","2020-07-04T07:50:20+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","0","footwear","en","1.0","2026-08-18T18:16:48.682836+00:00"
"4808d5b4-9ee0-4967-a082-2ff975bf4d50","Google Play Store","review","Tata CLiQ app review","Tata CLiQ","Tata CLiQ - Google Play Store Review","Undoubtedy the 'WORST' shopping experience of my life. Unorganised staff, no coordination between them for anything. A month after returning the product, the APP has no update of the refund status, after making multiple calls and sending multiple emails, they say that the product quality check has failed. An absolute lie, provided proper images, but the seller has decided for them that it is not in the right condition, so if the seller is lying, one has no option but to take the faulty product.","","","2022-07-11T12:33:14+00:00","https://play.google.com/store/apps/details?id=com.tul.tatacliq","4","accessories","en","0.92","2026-08-18T18:16:48.682836+00:00"
